genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12,max_segment_timbre1,max_segment_timbre2,max_segment_timbre3,max_segment_timbre4,max_segment_timbre5,max_segment_timbre6,max_segment_timbre7,max_segment_timbre8,max_segment_timbre9,max_segment_timbre10,max_segment_timbre11,max_segment_timbre12
10,TRBHSJB12903CB81AA,The Del McCoury Band,It's Surprising What the Lord Can Do,-8.473,208.567,4,11,1,171.67628,46.4610366492,-1.3505117801,37.8730903141,5.2952683246,7.5852748691,-1.9502591623,-20.3558481675,0.7728167539,8.8383534031,1.7433913613,2.7944921466,0.8100981675,9.1023555248,1467.74779812,1050.6323215,911.979952429,535.70139472,769.330438784,756.013214333,322.121054838,326.775469613,254.046709966,259.593725831,315.215155871,50.832,58.334,31.992,77.936,44.976,1.655,-29.327,-24.833,-9.283,-30.705,-22.935,-5.57
10,TRAHGGH128F425529F,Vusi Mahlasela,Pata Pata,-6.144,137.942,4,2,1,273.31873,48.4736060886,22.1242546125,5.6615793358,1.8075682657,0.6459667897,-12.745152214,-7.1643118081,6.1046457565,-4.9965332103,3.894904059,2.2120802583,-8.1720894834,21.5487567867,1291.19720205,1408.99964325,1091.40188012,1114.09783907,825.535960184,1097.05247661,502.873683982,259.682492155,258.205409703,258.970147572,216.920850353,54.345,3.503,40.968,14.041,21.162,-38.354,-13.38,-5.237,-4.592,-6.163,-9.653,-1.294
10,TRANXIR128F4255298,Vusi Mahlasela,Our Sand,-8.178,190.019,5,9,1,358.71302,45.2339446945,-16.920459164,-19.2534900322,-2.0394115756,12.7861897106,-15.5314938907,0.1703697749,-2.5305749196,3.5226257235,-1.2089543408,-0.3098643087,0.5016334405,30.7429447841,1547.61725914,1210.5261022,1626.70623245,751.663083836,757.771733837,563.376929532,369.147349855,265.602440318,224.907981147,239.09325592,290.571613819,53.386,-45.02,44.098,8.643,7.887,14.545,-31.205,10.304,0.842,-9.43,29.945,-23.279
10,TRAIIHN128F42AA377,Vusi Mahlasela,Amdokwe,-10.29,120.024,3,2,1,250.48771,42.248473755,-31.7294387618,-7.8358532974,-22.3607442799,28.9879394347,-11.8117362046,-20.0748021534,-5.136179004,4.0426069987,0.3854656797,-3.6803566622,5.3658048452,36.8486025589,1674.70488206,1183.43822726,914.650712099,703.862589276,433.503832875,401.703043144,330.417221646,191.023213181,238.248544502,179.008441718,238.528439586,50.199,9.164,10.068,-40.715,49.131,27.263,-6.236,0.23,-26.55,23.048,-28.644,10.825
10,TRAWHZE128F42AA354,Vusi Mahlasela,Miyela Afrika,-6.642,77.39,3,0,1,297.56036,46.9661627726,6.4639571651,-13.7449976636,-7.9881806854,4.7867048287,-8.2575919003,-9.3680887851,-3.5313543614,14.5663894081,3.7659197819,0.14544081,4.3833496885,18.2622807406,1328.12382518,1546.51340957,1367.45824313,947.26212809,1008.11638403,751.633933596,419.343049992,342.463622722,267.800095167,289.065445204,237.752588181,50.742,18.528,46.581,-47.404,15.591,59.105,33.172,21.58,27.357,-14.59,8.649,11.483
10,TRBAUPE128F9305DC7,Josh White,Jesus Is Gonna Make Up My Dying Bed,-20.847,90.031,4,7,0,180.97587,28.4664471404,-73.9361143847,48.7580814558,11.2814298094,-23.5993795494,41.0252426343,-32.9033327556,7.2812530329,-4.3012668978,17.2735008666,-5.5782772964,4.9314471404,30.6416603512,2943.4398263,2252.01441084,2445.24331925,1440.36597185,2411.89302522,660.642629581,729.916264771,935.213863613,655.60664686,606.282710003,343.187404667,43.219,0.124,145.931,87.296,-2.042,58.627,-22.968,-14.017,-9.123,71.868,-28.033,29.433
10,TRAFFSE128F429FB8D,Josh White,This Heart Of Mine,-21.858,163.083,1,4,0,178.75546,30.4204770459,-89.597237525,38.4355189621,0.775003992,-41.9597684631,17.1172135729,-31.4176506986,11.8274391218,6.6769161677,24.1564510978,-3.6475568862,13.5091417166,18.3338571197,2283.85576305,2270.70148394,1376.86984998,1190.79858632,1485.73942897,1035.15107807,590.814928434,572.485904181,505.976045317,340.877715508,257.986101124,34.445,-73.856,66.735,39.885,-26.929,143.313,-50.148,39.294,-2.495,56.955,-21.359,19.375
10,TRBHQBF128F429FA6D,Josh White,New D.B.A. Blues,-17.148,88.313,4,10,1,181.39383,35.141197417,-48.7165221402,42.1212675277,-9.0830922509,28.6021236162,3.2811402214,-44.0620774908,2.9063616236,1.0228081181,14.7575184502,-2.0903265683,5.7709649447,16.6857549666,1306.97076715,1608.1747872,1449.67573036,1007.47972425,875.10956515,682.798851437,393.255062574,290.390321565,263.220101486,250.120378297,341.847839067,39.691,-61.151,94.393,-111.335,68.183,40.845,-18.52,6.812,8.994,41.438,-13.128,27.788
10,TRANBWB128F429FB03,Josh White,My Soul Is Gonna Live With God,-18.449,133.972,1,8,1,181.49832,34.0495087108,-140.155987805,40.9205418118,-0.2740017422,-27.3876933798,25.7173536585,-26.1437961672,14.4386829268,0.9160069686,22.19471777,-1.8000156794,11.0486829268,14.0262466924,1537.13595494,2561.47179867,2258.02885991,1123.18569687,1657.35517833,736.82935733,657.375348931,724.160071857,538.963191513,485.718137963,307.90338922,35.425,8.173,87.933,-54.748,-83.841,114.382,-12.19,-86.332,3.354,94.038,-87.217,47.182
10,TRADTBA128F92CA48F,Hot Tuna,Extrication Love Song,-5.807,93.532,4,2,1,270.96771,49.9844141069,44.2022707622,31.9525301479,-1.8085790671,-25.668476678,-17.8179488055,-5.4290227531,-1.2604277588,30.9101660978,11.1895051195,1.4841058021,7.5820648464,8.3075378399,982.517634957,1147.69346414,462.629819193,349.848557098,442.394483705,264.125911831,166.748297876,279.71052453,137.929227688,127.268545983,209.34994667,54.663,27.543,50.265,0.018,-28.882,-12.29,-44.747,1.854,1.405,-3.81,-6.48,-2.046
10,TRAAIDY128F92CA454,Hot Tuna,Candy Man,-9.275,172.398,1,0,1,239.59465,44.7890725108,17.2416948052,25.4117337662,3.6251287879,-36.2861352814,-3.6583398268,-4.7301136364,1.7397521645,3.6581709957,0.9551103896,3.9461623377,8.7494285714,14.2098290997,1299.55802832,1394.87317407,815.83963203,896.976484232,662.075533581,621.023137977,250.608362968,395.345947992,167.068526334,213.304251233,489.327842868,45.018,86.366,28.394,92.764,-52.053,48.402,-25.597,7.046,-26.921,25.515,-25.254,8.865
10,TRAHPUC128F92D1EC3,Hot Tuna,Death Don't Have No Mercy,-15.202,116.806,1,2,1,375.562,37.1351294838,13.3828652668,-46.3109886264,-15.8576211724,-6.4354155731,-7.313847769,-2.7985590551,-7.9325266842,10.8086325459,7.9528390201,-2.8353000875,9.8722974628,30.1597212921,1695.86316131,1199.24120515,1251.53124488,411.012169406,992.248068206,542.414604945,302.919962608,302.983283223,217.668326088,239.514425549,215.489100802,46.643,57.751,-36.346,46.747,16.478,82.789,29.394,-13.309,10.821,20.003,-1.053,13.26
10,TRARGZR128F92E28D6,Hot Tuna,Parchman Farm,-9.989,138.512,4,1,0,461.71383,43.3687314997,-51.0681538965,23.6654708579,7.5708709889,-20.0825330714,-0.7674112639,-12.6858035363,-11.9594079895,19.0364492469,-0.0500445318,3.2821290111,4.5847236411,17.2969552311,3352.03207599,1520.21158919,1229.69472317,494.570506392,875.214381031,361.278735589,393.782035334,273.112431885,233.810282187,238.350206224,180.999191029,52.279,98.094,15.289,46.758,9.533,-20.951,-7.426,-39.506,-32.615,6.654,19.219,34.488
10,TRBETVK128F4288B49,Hot Tuna,Hesitation Blues,-13.562,134.616,1,9,0,304.45669,37.9536287534,-13.7584030937,-20.541922657,3.2682675159,-16.2814567789,5.6879199272,19.381844404,-6.6675313922,3.8581901729,-0.0921901729,0.1113503185,10.6482202002,28.1060561352,2132.06147291,1206.09062442,1369.68424596,419.407587335,1347.36403062,520.693892246,376.376783301,252.094065894,284.56318042,391.965294448,181.892091935,50.356,-14.209,62.832,22.339,-28.238,28.869,15.238,10.803,-12.44,-2.234,-13.892,24.432
10,TRALJGO128F9347068,Cherish The Ladies,The Shaskeen / Gan Ainm,-16.831,118.182,5,2,1,134.81751,37.7622725275,-146.50536044,98.7619142857,15.2868945055,20.9190615385,-5.9980637363,-14.4178065934,4.3719516484,-2.2945032967,2.2002,1.3455098901,-19.4090659341,13.3902275653,2007.69739031,1323.23513959,1571.85838777,722.796995394,765.767608754,578.607411114,563.973379395,590.709012474,275.386997997,259.164275674,516.496996382,42.529,-100.742,125.826,3.164,42.668,46.056,36.878,-20.098,25.823,19.605,0.85,-9.36
10,TRAUYRJ12903CE6C00,The Wiyos,Dontchaletmecatchya,-9.866,192.831,1,7,1,186.30485,43.5898631813,-32.1363837597,-4.112487208,11.9898420467,-2.2486974416,7.1760211346,3.889945495,-18.9905951057,5.5925205784,1.6542057842,1.4378843159,13.7430567297,8.6843215263,1392.84398385,1995.2601717,2476.32129743,633.978000787,1193.74080844,692.530215865,595.60041431,371.192204799,517.594006119,496.555971248,338.419463613,47.002,2.879,-34.139,64.942,0.576,57.397,15.506,-32.735,1.938,-5.329,10.864,15.917
10,TRAZBPE128F936741A,Darden Smith,Midnight Train,-8.666,154.403,4,3,1,226.32444,43.7626542169,18.4601710843,-38.6574566265,-27.7783686747,-4.2850951807,-4.8919650602,-14.4112879518,-7.7895168675,0.2359409639,-4.1066554217,-4.3510481928,3.892446988,26.0515360045,1293.23425961,1382.74371611,941.74787677,581.044489129,577.663562386,475.079871617,364.624697259,331.994168629,240.036076705,177.837618523,209.32007417,53.95,62.836,22.458,11.27,-20.968,21.471,-37.541,-11.646,14.574,-23.645,10.608,22.659
10,TRAVROF128F421AC2D,Darden Smith,Mill Creek,-14.18,120.049,4,0,1,234.73587,37.0913333333,-55.8001436314,-60.6699498645,-19.8227235772,-22.0574607046,-4.9876314363,19.4056463415,-3.149903794,-2.8081341463,-5.0191327913,-5.5209850949,17.0487560976,44.6820684228,2479.96918569,1388.33298988,1350.46835233,896.834924937,1207.89170127,886.033948353,629.082189095,396.538124319,313.540639392,291.556385435,387.520312501,47.866,-5.226,4.722,-27.769,-4.958,20.613,-1.571,-0.645,-0.556,8.615,-41.422,16.013
10,TRBBGMS128F424C656,Darden Smith,Frankie & Sue,-10.052,153.974,4,5,0,207.41179,42.4596889715,-4.4064126394,-29.7283197026,-8.4795167286,-0.7706369269,-3.8692168525,0.0606071871,-9.1511127633,-0.1969888476,-2.3074807931,-1.1595625775,11.8502057001,26.2909614758,1860.25067886,1884.82683378,2699.4016261,714.111417562,1115.39899588,428.794870395,538.647135399,464.792587934,320.958543075,314.854077126,207.885315217,51.004,18.711,33.48,77.624,4.422,-3.745,5.067,-0.448,16.508,6.517,-60.358,48.166
10,TRATJXC128F93124CE,Darden Smith,Perfect Moment,-17.864,165.76,4,6,1,270.62812,31.9957001056,-80.0723769799,-74.1310105597,-18.3785459345,-28.09825132,1.4526346357,-11.8254963041,-13.142780359,-14.6188394931,-4.0535079198,0.9206166843,12.2414487856,36.5407388984,3781.77021037,3039.78164015,2236.04820417,1186.78357581,1141.65142877,398.01550241,918.003651428,562.082920762,390.612877923,428.855350439,237.945983096,44.8,-96.223,80.403,-62.847,-5.72,69.571,0.66,-17.401,8.217,46.878,-28.032,28.744
10,TRATPZY128F930CFD0,Planxty,Follow Me Up To Carlow,-14.322,71.337,4,7,1,139.72853,38.2474428044,-55.0804151292,10.7190479705,-1.153201107,3.194603321,14.2244723247,-10.2740516605,-6.0418210332,-1.7503542435,1.3307324723,-4.8980811808,11.1048929889,22.903087398,1305.51021611,881.451313042,1169.71549951,675.320564904,1011.28503722,565.707084588,593.268651992,717.688048107,392.974730439,286.079000311,365.852878055,39.586,-78.121,27.483,-73.653,17.89,67.301,6.747,6.619,3.575,-8.416,-37.639,12.958
10,TRAUMHL128F930CFCB,Planxty,Junior Crehan's Favourite - Corney Is Coming,-14.873,202.789,4,7,1,156.18567,39.1427097242,-10.0932859216,70.723413643,15.8516632801,-28.6820972424,-4.0027605225,17.0854615385,3.393030479,-27.4346313498,-11.748796807,6.2560391872,17.6533817126,31.0354194397,1562.41568257,2093.02463289,927.288900969,590.44818985,361.391204713,602.863467024,273.761066471,1353.44004674,241.598685001,217.158416308,881.490055606,47.775,92.345,63.614,-3.543,-50.294,-20.245,20.17,0.294,-15.153,-25.632,-9.915,-26.701
10,TRBFHFG128F930B5F9,Planxty,The Lakes Of Pontchartrain,-22.715,45.199,4,4,1,345.70404,32.2701990172,-10.3587137592,-31.7786056511,-32.0326658477,-8.1775233415,-14.9385159705,-24.6185159705,-9.9881781327,8.8390675676,0.4993378378,-0.2945835381,22.5085184275,10.0671842405,2085.94785589,1733.36384374,1052.91857692,581.826456729,423.876508532,680.052142581,442.649762114,417.681763117,349.349827275,188.838517462,518.675634852,38.926,-29.091,-36.315,35.16,15.111,-35,-6.007,-11.788,5.316,1.443,-13.78,11.231
10,TRABVIH128F92EDCDA,Jude Taylor & His Burning Flames,The Thrill Is Gone,-11.937,102.731,4,10,0,260.46649,40.5665334018,49.1907965057,-12.1906813977,-2.1467605344,-20.7741038027,-5.4795827338,-17.1274758479,5.8446279548,-1.9777512847,5.5651027749,1.4218252826,3.6530863309,14.5032887155,1124.17907479,1959.0183818,1343.63868452,765.725151589,932.592648469,488.13913863,461.93503967,367.330141626,282.676534294,264.638166097,309.214320227,48.912,78.256,-27.153,22.202,18.014,-25.163,-5.549,15.039,4.102,-10.218,29.148,-3.358
10,TRAMUOU12903CD599E,Natalie MacMaster,Father John Macleod's Jig,-10.359,109.097,3,2,1,175.49016,44.0871049383,18.7307716049,53.8283904321,2.1053287037,-10.5345262346,-3.2422438272,-15.6809104938,-4.997537037,-11.8744429012,-3.4213395062,4.4728240741,11.7378503086,22.4098387081,1820.62801107,778.17322388,986.151299125,427.143040336,442.447884545,827.607429646,248.471369579,187.598843491,143.373332545,187.691410694,229.436943936,46.914,14.34,63.022,-71.067,-1.321,65.092,6.436,5.209,9.157,1.593,-14.289,-12.761
10,TRACKXA12903CB6D40,Séamus Egan,McDermott's / Boys of Blue Hill,-11.404,201.651,1,2,1,276.16608,43.390663017,-24.9138643552,53.4033868613,26.6300225061,25.8295085158,-7.8049215329,16.7848053528,13.7858564477,16.660413017,4.7835638686,0.0095821168,3.2943801703,7.208587777,671.576893997,479.008815937,452.942129029,323.231250716,434.42922285,310.027633153,178.303690049,167.535563564,139.427972301,167.143095393,188.007945287,46.257,21.192,20.687,88.52,12.57,-8.742,35.596,20.451,11.845,9.687,13.644,-14.202
10,TRALYCX12903CB6D4E,Séamus Egan,Poultry in the Parlour / Rolling the Ryegrass,-13.152,201.512,1,9,1,198.84363,42.3827029795,19.4198296089,-2.4684162011,1.5062690875,3.1029515829,-18.6356387337,0.1404823091,-15.2389208566,-3.9497662942,1.3549823091,4.2807700186,11.6072765363,7.1631621064,723.627866402,578.183634923,460.766100215,376.071128797,305.312471525,474.194014963,192.360426274,247.241323404,158.951479453,131.299716779,148.685689625,46.715,45.75,-17.36,40.449,24.955,-5.657,49.179,-18.671,-18.134,17.406,27.112,4.139
10,TRAHXZJ128F930C784,Seamus Egan,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),-10.638,61.82,1,2,1,277.18485,43.8826674312,-18.0349870031,64.083366208,24.2995259939,13.7552492355,-3.7501146789,-16.9075237003,-9.1848142202,-1.9501200306,-2.8494633028,6.8797714067,-4.9009533639,11.2627228351,2602.78317812,869.53267201,656.999514492,325.158280308,438.916860264,426.149957832,246.208651946,216.473836619,155.961732726,187.487833826,335.714243343,49.552,17.436,84.996,75.062,12.56,-18.06,-18.94,-20.697,-14.653,-16.935,-7.985,-36.989
10,TRANMSR128F930C751,Seamus Egan,The Munster Cloak,-15.717,98.355,1,7,1,184.2673,36.6465594262,-52.7342479508,0.1964959016,-0.2080327869,24.8718668033,4.2080942623,-61.5273340164,-24.4014733607,0.2501557377,-6.5567397541,8.8093995902,9.9485143443,20.5350167711,3132.73572767,1216.44298564,1236.02154205,631.902473886,726.397441315,467.06658812,355.647848221,358.976654041,224.352761984,247.44769115,548.606562639,42.177,39.501,-37.08,121.785,46.939,66.363,-58.228,-1.522,-10.201,-32.428,7.823,21.38
10,TRBDPSO128F930C771,Seamus Egan,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),-12.686,91.691,4,2,1,275.27791,41.5235563967,-22.864335352,86.3821884936,27.5774655564,25.8068470855,0.8858455715,-31.1319000757,-16.2999023467,26.348674489,1.4304360333,10.3766237699,13.1648591976,12.8724217563,1078.64636746,1342.85561976,818.430450956,794.79531932,468.895949189,771.757831351,423.089788501,503.009075273,196.696061038,169.514656654,708.173197425,47.417,-4.486,76.739,46.288,3.312,29.718,-36.869,-16.178,14.446,-8.479,20.918,13.839
10,TRACEGL12903CEE923,Seamus Egan,Lullaby,-18.263,60.11,1,0,1,205.21751,31.770712766,-116.55643883,-45.357162234,-10.804768617,1.5748856383,-9.7031276596,9.9423670213,3.4855106383,-9.4672207447,3.7589281915,-3.4885611702,-5.781,31.7891427313,1792.25398287,3214.31897023,1695.93740413,620.248863389,1100.75332798,405.93005345,411.613932149,414.493508289,285.171518567,175.646482422,211.843176819,44.817,-46.962,22.209,82.347,-15.112,23.709,2.218,-61.902,-13.598,-5.081,4.845,1.374
10,TRAQBTU128F931BB1D,Hot Club Of Cowtown,Cabiria,-10.881,132.073,1,0,1,203.96363,42.0822742111,-37.0536060936,-17.2655505985,0.0024211099,-0.088491839,-1.0135397171,-6.0089020675,-15.3850184984,-1.0644156692,0.7032948857,-0.0276594124,3.6910272035,27.7808565298,2383.67627258,2316.72505591,1868.77193387,893.183610938,1205.57214171,587.461383427,602.551451857,279.397844561,521.944844358,351.090407535,335.196656653,48.789,-66.911,54.343,30.393,-6.125,25.36,-10.965,-13.309,-4.936,-61.341,-1.785,-35.836
10,TRBGDSJ128F931BB2B,Hot Club Of Cowtown,The Magic Violin,-9.68,148.077,1,11,0,163.10812,44.1848719512,-46.825897561,8.3116719512,14.6997719512,-23.9447536585,-2.0217658537,0.3728719512,-9.982802439,-4.9193719512,1.2645365854,4.6564426829,-7.1415695122,7.4854793141,2610.85332777,2999.23478486,1472.9678219,736.362291625,859.122107533,589.566199343,438.657948454,653.372042531,537.8026501,337.559141776,740.982176457,50.055,-9.478,4.819,-30.421,-25.546,4.335,14.737,-31.685,-7.728,17.633,10.084,-5.257
10,TRAPZAW128F930FEEF,The Waybacks,McHattie's Waltz,-13.915,240.983,3,0,1,288.49587,39.5716710013,-15.6962964889,21.8783211964,-4.5491443433,-3.0023940182,-2.9699687906,5.8145110533,-9.4197542263,16.343236671,0.0136749025,-2.7465682705,13.8658049415,20.0947012559,2192.37441909,2348.02767474,1677.55275546,663.15598569,886.714163175,465.964932216,323.580927434,436.698539861,209.483206069,335.479613803,298.281764487,46.152,59.983,28.932,26.74,12.708,69.745,16.537,15.901,22.776,5.043,-18.723,-3.276
10,TRAYBNB12903CE2D9D,Cyril Pahinui,Mauna Loa (Vocal),-11.688,130.974,1,10,1,458.91873,42.9437158044,1.0331374911,-41.2661488306,-27.2172523033,24.9276534373,-19.7508866052,-25.2824748405,-12.8890510276,13.5581566265,0.178340893,2.2065683912,8.5123345145,12.4896776903,1700.26080904,808.78037174,772.24137877,537.989954134,373.433254126,256.581538273,289.556787184,416.580974257,176.230762165,160.779572849,310.672297904,49.852,9.211,19.514,-18.668,53.975,-5.161,15.814,-40.37,0.858,15.208,11.491,28.092
10,TRBDMNQ128F92DE877,Clannad,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),-18.969,96.683,1,7,1,249.5473,32.8537352941,-125.365421569,71.8986,29.0279156863,39.7430568627,-14.2727078431,19.7650137255,-2.6675941177,-2.0711843137,-5.9616568628,3.9759215686,14.5814019608,36.1835356339,2891.21137955,4442.78243195,2419.34556576,901.546733607,999.524999246,1580.7458713,635.395916041,1203.44947956,325.829719959,277.751990959,1128.74623502,44.721,-134.293,91.715,39.388,16.085,1.024,41.391,3.96,15.836,-37.661,-16.743,5.63
10,TRAWKXZ128F92FAD05,John Hammond,Preaching Blues (Up Jumped The Devil) (1978 Version),-12.541,204.255,7,9,1,262.16444,39.9265199291,111.466556244,19.6304588131,6.8252612932,26.4038139947,-9.4064313552,1.95474845,5.7916368468,-9.0965110717,2.5239255979,3.6935916741,32.8954667848,23.7660003789,2045.21974769,1125.01528392,1107.69089598,611.93807754,705.135759372,511.098220957,347.958432175,315.007493757,206.557668519,266.013458672,206.206314846,47.918,209.739,40.951,-64.016,36.229,30.359,-0.419,75.519,-1.255,7.875,9.56,25.586
10,TRAADOF12903CAA1C1,John Hammond,I Can't Be Satisfied,-10.7,123.142,4,7,1,195.3171,43.3985932203,-17.5544419817,1.3671981747,3.0245097784,27.1728943937,-15.2131955671,2.649851369,-5.0050456323,10.4418279009,2.896053455,2.3921747067,6.2342490222,16.1734057094,2133.26682782,1434.75158665,1155.8670024,561.399577995,659.002462332,444.000684377,476.1364593,457.29044076,374.597778661,266.256438019,234.75368553,50.989,49.628,18.784,-4.038,43.94,22.321,23.606,-2.662,-27.753,36.06,-17.876,16.84
10,TRASMYK12903CAA1B7,John Hammond,Southbound Blues,-13.253,92.122,1,9,1,201.92608,40.1554385475,-25.9207346369,51.1872821229,13.6401452514,27.4996131285,4.6825041899,-20.1728868715,-12.5397835196,-0.2357346369,-5.0354804469,2.7078212291,7.7666047486,21.3913625926,2614.04903317,1252.79880662,1791.13864988,868.73334805,796.054122493,467.980939877,550.312183508,360.833985807,323.916451434,289.956606077,221.772303798,49.79,7.842,75.822,69.775,14.089,11.208,17.115,-16.744,-15.683,-17.627,6.825,2.416
10,TRBCOEQ12903CAA1BF,John Hammond,Ain't That Loving You Baby,-13.129,130.99,1,4,0,198.29506,40.0051893333,57.780628,-16.704104,-6.437036,-10.7124386667,-7.0643693333,0.1429573333,-6.261724,-4.8611173333,4.9604466667,0.7287013333,17.8548293333,28.5536184228,3593.76610032,1647.72899874,1535.02716326,612.844871718,933.739379094,443.145634836,465.738426154,348.415288578,297.147123626,367.413797569,263.825120776,49.529,217.763,29.643,-63.703,-6.056,60.416,-10.749,38.538,-10.484,-28.072,11.387,19.92
10,TRACNJR128F4262E27,John Hammond,Come To Find Out,-8.405,90.666,4,6,0,247.32689,43.6383333333,0.4355661765,10.6651948529,-6.4637328431,18.2627120098,-6.9550012255,5.0743639706,3.2489460784,6.5767745098,3.9490171569,-2.3963235294,15.5639644608,38.7406741168,3766.20632676,1485.22570916,2200.15022253,940.010534793,1002.97138892,821.62769205,464.731816299,602.197832628,323.454109338,349.787353939,420.823270456,48.369,-5.598,62.464,-138.736,20.288,-33.82,-1.364,13.904,-9.791,17.487,14.787,15.999
10,TRBCMDH128F92FA444,John Hammond,Big Boss Man,-11.726,95.434,1,5,1,162.71628,42.1067936508,-5.5154144621,71.7852627866,19.6371640212,-45.3485432099,11.1838694885,-0.8291164021,-18.4281587302,31.8382962963,3.7675978836,-1.6949647266,4.9127742504,32.8462397969,3407.53702622,1738.11840615,1056.09442129,1229.36454156,853.197201345,817.591247482,695.558288768,615.908790321,390.338635916,250.612706471,645.396554972,47.441,-5.619,86.134,-7.588,-23.431,53.907,-38.638,-10.135,62.92,-6.036,-5.48,-16.036
10,TRAJSCN12903D0CBAA,Enter the Haggis,Widow's Walk,-10.211,134.819,4,7,0,381.54404,43.7777858392,17.9711853147,0.9366748252,-14.0829746503,-6.7117858392,-7.1867718532,10.3384370629,-2.6487753497,4.3540777972,1.602868007,-4.8207989511,-0.5831433566,22.4796597522,1555.90700481,719.145226202,703.911003229,674.570550481,535.777486059,322.919451183,358.493117576,296.329716091,240.805408045,128.049226246,173.274769474,50.367,20.258,13.037,-36.182,9.559,27.537,10.158,8.499,1.094,0.805,0.768,-6.355
10,TRAEAZV12903D0CBA6,Enter the Haggis,Skyswimmer,-10.648,85.399,4,3,1,399.882,42.8038979409,30.4510564011,-0.2008469114,-13.9685290958,-22.9478003581,-11.7177314235,-0.3995004476,2.4306741271,8.8645881826,3.9689883617,-3.3620134288,6.8090975828,34.059118704,2225.50705963,1916.43665162,921.369777254,1292.0178157,518.338152008,457.922871906,447.815274359,402.483376838,256.47966392,212.829210079,188.945807316,51.7,56.203,20.6,11.782,-1.782,-32.299,-18.23,33.401,7.112,17.932,8.739,3.027
10,TRBASDY128F9327DB8,Danny Barnes,Big Girl Blues,-12.427,83.277,1,4,1,169.482,40.9450251451,-56.6844139265,-28.1230077369,-18.2603868472,-12.2847059961,-2.6814719536,1.3878568665,-6.0532495164,-3.0185203095,-5.9368974855,-2.8849148936,9.3454390716,28.6990563688,2414.48170403,1101.423634,1392.56336599,542.925954672,810.16329823,463.217354366,838.367940408,480.84335994,390.203488409,280.627458898,288.563240134,47.229,-49.228,-12.572,6.24,-9.784,-3.004,-1.434,8.985,-1.599,-5.216,-7.052,9.591
10,TRBETRA128F9327DC6,Danny Barnes,Cumberland Gap,-13.579,189.782,4,0,0,160.46975,40.5965193133,-66.1188183119,87.1109184549,8.4280500715,9.9134849785,9.0146552218,-49.1060858369,-7.3100300429,-22.1492932761,-15.473472103,9.0305479256,6.9278211731,14.6601745729,2392.14914625,1120.28386807,873.491514706,513.717983197,356.642348049,352.978685604,226.41678334,251.269447976,159.267967274,170.329892291,217.595591881,46.907,20.051,85.93,32.07,8.256,27.037,-66.517,21.781,19.215,-29.719,26.053,-5.991
10,TRADJJZ128F9341B40,Donna The Buffalo,Tides Of Time,-6.199,151.493,4,9,1,281.93914,49.2522438611,29.5075893311,-2.3853141406,-16.4471845893,-5.1173869602,-8.0491354784,-20.4564301439,-1.0335105843,8.1207053345,4.2866147333,-4.1480558848,-0.1957646063,9.0160649397,695.110317597,879.359430595,875.643323246,356.21544736,473.804259934,392.358119915,222.204074133,203.408722125,161.908027675,197.265753443,208.250613389,51.93,79.365,-21.635,-0.636,20.519,44.079,1.467,21.495,17.764,-12.809,2.431,-2.373
10,TRAYEKM128F92FB049,Donna The Buffalo,Each & Every Direction,-6.894,131.671,4,9,1,376.29342,43.7058405683,18.6699321231,-11.8900213102,10.1583535912,-43.1786116811,10.3040260458,10.9452415154,-3.9150576164,-5.2756945541,-10.8450789266,-1.9000876085,-4.3652375691,23.4238233116,2494.39886724,1300.09620628,1489.83152994,1011.98691789,1402.2189054,727.921860559,724.532409229,277.095083486,472.439007312,413.354466153,163.058400271,53.514,62.036,12.591,-13.117,-8.279,21.173,-15.27,-13.946,1.203,5.717,2.158,-14.264
10,TRAHXBP128F92E7528,Donna The Buffalo,Garden Of Eden,-6.079,130.545,4,5,0,231.73179,48.314498829,2.7040948478,9.0251709602,0.7294543326,-33.3208981265,2.4467177986,-5.9732107728,-6.8689192038,15.1518548009,-0.8460796253,-1.6284672131,0.6018594848,16.7307880181,1592.59487355,1059.98816617,1291.1456421,540.155756944,1211.89554425,320.368684124,479.119314217,270.579665595,333.015525005,391.360134446,177.547442346,51.377,45.208,-8.005,-4.736,-5.001,48.573,3.415,14.744,19.735,9.279,13.203,3.211
